BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,ModelTypeText,Properties,Seats,TransmissionTypeText,TypeName,TypeNameFull
blau mét.,Coupé,1570,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1971,Benzin,107,181.0,mehrfarbig,53100,TOYOTA,CELICA,CELICA 1600 GT,"""Ab MFK""",5,Schaltgetriebe manuell,1600 GT,TOYOTA CELICA 1600 GT
blau mét.,Limousine,5998,Zuzwil,334 g/km,Occasion,G,13.9 l/100km,4,Allrad,7,2004,Benzin,450,186.0,schwarz,49000,AUDI,A8,A8  6.0 quattro,"""Ab MFK""",5,Automat sequentiell,A8  6.0 quattro,AUDI A8  6.0 quattro
blau mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,700,187.0,schwarz,46000,AUDI,RS6,RS6 Avant 5.0 V10 quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro
blau mét.,Coupé,2664,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1978,Benzin,150,188.0,blau,77300,RENAULT,ALPINE,Alpine A310 V6,"""Ab MFK""",4,Schaltgetriebe manuell,Alpine A310 V6,RENAULT Alpine A310 V6
blau mét.,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,3,2002,Benzin,343,189.0,schwarz,142000,BMW,M3,M3,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,M3,BMW M3
blau mét.,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,2,2001,Benzin,380,191.0,null,37800,AUDI,RS4,RS4 Avant quattro,"""Ab MFK""",5,Schaltgetriebe manuell,RS4 Avant quattro,AUDI RS4 Avant quattro
blau mét.,Coupé,5439,Zuzwil,281 g/km,Occasion,null,11.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,347,192.0,schwarz,52500,MERCEDES-BENZ,CLK 55 AMG,CLK 55 AMG Avantgarde,"""Ab MFK"", ""Direkt-/Parallelimport""",4,Automat,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde
blau mét.,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,8,2002,Benzin,197,193.0,schwarz,30500,MERCEDES-BENZ,SLK 230,SLK 230 Kompressor,"""Ab MFK""",2,Automatik-Getriebe,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor
blau mét.,Coupé,3600,Zuzwil,null,Occasion,null,12.3 l/100km,2,Allrad,3,1996,Benzin,285,194.0,mehrfarbig,139900,PORSCHE,911,911 Carrera 4S,"""Ab MFK""",4,Schaltgetriebe manuell,911 Carrera 4S,PORSCHE 911 Carrera 4S
bordeaux,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2004,Benzin,600,197.0,null,23000,MERCEDES-BENZ,SL 600,SL 600,"""Ab MFK""",2,Automat,SL 600,MERCEDES-BENZ SL 600
bordeaux,Coupé,1697,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,7,1939,Benzin,38,198.0,schwarz,1,MERCEDES-BENZ,null,170V B Cabrio 136,null,4,Schaltgetriebe,170V B Cabrio 136,MERCEDES-BENZ 170V B Cabrio 136
bordeaux mét.,Limousine,5461,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,4,Hinterradantrieb,11,2005,Benzin,388,199.0,null,128000,MERCEDES-BENZ,S 500,S 500,"""Ab MFK""",5,Automat sequentiell,S 500,MERCEDES-BENZ S 500
anthrazit,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,2.0,null,25400,AUDI,RS6,RS6 Avant 5.0 V10 quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro
bordeaux mét.,Cabriolet,2959,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1993,Benzin,231,201.0,schwarz,63600,MERCEDES-BENZ,SL 300,SL 300,"""Ab MFK""",2,Automat,SL 300,MERCEDES-BENZ SL 300
bordeaux mét.,Coupé,843,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1970,Benzin,49,204.0,schwarz,9999,FIAT,null,850 Spider,null,0,Schaltgetriebe,850 Spider,FIAT 850 Spider
bordeaux mét.,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1997,Benzin,354,207.0,null,67400,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,"""Ab MFK""",5,Automat,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde
bordeaux mét.,Cabriolet,3246,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,3,2001,Benzin,343,208.0,braun,46000,BMW,M3,M3,"""Ab MFK""",4,Schaltgetriebe manuell,M3,BMW M3
anthrazit mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2003,Benzin,450,21.0,schwarz,27900,AUDI,RS6,RS6 Avant quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
braun mét.,Cabriolet,2497,Zuzwil,197 g/km,Occasion,G,8.2 l/100km,2,Hinterradantrieb,9,2008,Benzin,177,212.0,schwarz,22800,BMW,Z4,Z4 2.5i Roadster,"""Ab MFK""",2,Schaltgetriebe manuell,Z4 2.5i Roadster,BMW Z4 2.5i Roadster
braun mét.,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.1 l/100km,4,Hinterradantrieb,4,1998,Benzin,193,213.0,beige,33700,BMW,328,328i,"""Ab MFK""",5,Automat,328i,BMW 328i
gelb,Cabriolet,1796,Zuzwil,null,Occasion,G,7.7 l/100km,2,Hinterradantrieb,6,2006,Benzin,126,215.0,bordeaux,7100,MORGAN,4/4,4/4 1.8,"""Ab MFK"", ""Direkt-/Parallelimport""",2,Schaltgetriebe manuell,4/4 1.8,MORGAN 4/4 1.8
gelb,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,3,1998,Benzin,380,217.0,schwarz,28100,FERRARI,F355,F355 Berlinetta,"""Ab MFK""",2,Automatik-Getriebe,F355 Berlinetta,FERRARI F355 Berlinetta
gelb,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,4,2005,Benzin,503,218.0,beige,3000,BMW,M5,M5,null,5,Automatisiertes Schaltgetriebe,M5,BMW M5
gelb,Cabriolet,2687,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,11,1971,Benzin,150,221.0,schwarz,96000,PORSCHE,911,911 Targa,"""Ab MFK""",2,Schaltgetriebe manuell,Targa,PORSCHE 911 Targa
gelb,Limousine,4172,Zuzwil,341 g/km,Occasion,null,14.2 l/100km,4,Allrad,8,2001,Benzin,340,225.0,schwarz,103100,AUDI,S6,S6 quattro,"""Ab MFK""",5,Automatik-Getriebe,S6 quattro,AUDI S6 quattro
gelb,Limousine,1991,Zuzwil,195 g/km,Occasion,null,8.1 l/100km,5,Vorderradantrieb,8,2001,Benzin,136,227.0,null,158000,MAZDA,626,626 2.0i-16V HPV,"""Ab MFK""",5,Automatik-Getriebe,626 2.0i-16V HPV,MAZDA 626 2.0i-16V HPV
gold mét.,Cabriolet,3999,Zuzwil,293 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,7,2008,Benzin,420,235.0,schwarz,78900,BMW,M3,M3,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,M3,BMW M3
gold mét.,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1985,Benzin,160,237.0,beige,59900,RENAULT,R5,R5 Turbo 2,null,2,Schaltgetriebe manuell,R5 Turbo 2,RENAULT R5 Turbo 2
grau,Cabriolet,2616,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1989,Benzin,200,239.0,schwarz,67200,MAZDA,RX-7,RX-7 2.6 Turbo II,"""Ab MFK""",2,Schaltgetriebe manuell,RX-7 2.6 Turbo II,MAZDA RX-7 2.6 Turbo II
anthrazit mét.,Coupé,7993,Sursee,null,Occasion,null,null,2,Allrad,7,2008,Benzin,1001,24.0,anthrazit,20000,BUGATTI,null,Veyron 16.4,null,2,Automatik-Getriebe,Veyron 16.4,BUGATTI Veyron 16.4
grau,Limousine,4966,Zuzwil,311 g/km,Occasion,G,12.9 l/100km,4,Allrad,12,2002,Benzin,306,242.0,beige,54500,MERCEDES-BENZ,S 500,S 500 L 4Matic,"""Ab MFK""",5,Automat,S 500 L 4Matic,MERCEDES-BENZ S 500 L 4Matic
grau,Coupé,3500,Zuzwil,null,Occasion,null,null,2,Allrad,8,1998,Benzin,611,243.0,null,4000,BUGATTI,EB,EB 110 GT/SS,null,2,Schaltgetriebe,110 GT/SS,BUGATTI EB 110 GT/SS
grau,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,244.0,null,41900,AUDI,RS6,RS6 Avant 5.0 V10 quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro
grau,Coupé,5748,Zuzwil,499 g/km,Occasion,null,21.8 l/100km,2,Hinterradantrieb,12,2003,Benzin,517,245.0,schwarz,8100,FERRARI,575M,575M,"""Ab MFK""",2,Automatik-Getriebe,575M,FERRARI 575M
grau,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2003,Benzin,450,246.0,schwarz,39000,AUDI,RS6,RS6 Avant quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
grau,Cabriolet,3596,Zuzwil,269 g/km,Occasion,null,11.1 l/100km,2,Hinterradantrieb,5,2002,Benzin,320,249.0,schwarz,61800,PORSCHE,911,911 Carrera Targa,"""Ab MFK""",4,Automatik-Getriebe,911 Carrera Targa,PORSCHE 911 Carrera Targa
grau,Cabriolet,3496,Zuzwil,395 g/km,Occasion,null,16.9 l/100km,2,Hinterradantrieb,10,1997,Benzin,380,250.0,beige,41000,FERRARI,F355,F355 GTS,"""Ab MFK""",2,Schaltgetriebe manuell,F355 GTS,FERRARI F355 GTS
grau,Limousine,3199,Zuzwil,266 g/km,Occasion,G,11.1 l/100km,4,Allrad,3,2000,Benzin,224,252.0,grau,83900,MERCEDES-BENZ,E 320,E 320 Elégance 4-Matic,"""Ab MFK""",5,Automat,E 320 Elégance 4-Matic,MERCEDES-BENZ E 320 Elégance 4-Matic
grau,Cabriolet,3996,Zuzwil,310 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,7,1998,Benzin,284,253.0,beige,99800,JAGUAR,XK,XK8 Convertible,"""Ab MFK""",4,Automat,XK8 Convertible,JAGUAR XK8 Convertible
grau,Cabriolet,3586,Zuzwil,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,9,2002,Benzin,400,256.0,blau,16600,FERRARI,F360,F360 Spider,"""Ab MFK""",2,Schaltgetriebe manuell,F360 Spider,FERRARI F360 Spider
grau,Kleinwagen,1397,Zuzwil,null,Oldtimer,null,null,3,Vorderradantrieb,7,1982,Benzin,108,257.0,beige,124500,RENAULT,R5,R5 1400 Alpine Turbo,"""Ab MFK""",4,Schaltgetriebe manuell,R5 1400 Alpine Turbo,RENAULT R5 1400 Alpine Turbo
grau,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,517,258.0,schwarz,15900,FERRARI,575M,575M,"""Ab MFK""",2,Automatik-Getriebe,575M,FERRARI 575M
grau,Limousine,6761,Zuzwil,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,4,2005,Benzin,405,260.0,mehrfarbig,145000,BENTLEY,ARNAGE,Arnage R,"""Ab MFK""",5,Automat,Arnage R,BENTLEY Arnage R
grau,Coupé,4966,Zuzwil,270 g/km,Neu,G,11.4 l/100km,2,Hinterradantrieb,1,2005,Benzin,306,261.0,schwarz,165,MERCEDES-BENZ,CL 500,CL 500,"""Ab MFK""",4,Automat sequentiell,CL 500,MERCEDES-BENZ CL 500
grau,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1998,Benzin,354,262.0,schwarz,47400,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,"""Ab MFK""",5,Automat,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde
grau,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,6,2003,Benzin,450,263.0,beige,68700,PORSCHE,CAYENNE,Cayenne Turbo,"""Ab MFK""",5,Automat sequentiell,Cayenne Turbo,PORSCHE Cayenne Turbo
grau,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,8,2008,Benzin,500,264.0,braun,28000,PORSCHE,CAYENNE,Cayenne Turbo,"""Ab MFK""",5,Automat,Cayenne Turbo,PORSCHE Cayenne Turbo
grau,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,9,2008,Benzin,580,266.0,schwarz,24600,AUDI,RS6,RS6 Avant 5.0 V10 quattro MTM,"""Ab MFK""",5,Automat,RS6 Avant 5.0 V10 quattro MTM,AUDI RS6 Avant 5.0 V10 quattro MTM
grau,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Allrad,10,1997,Benzin,580,268.0,schwarz,20900,RUF,null,CTR 2 Sport,null,2,Schaltgetriebe manuell,CTR 2 Sport,RUF CTR 2 Sport
grau mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2002,Benzin,420,269.0,blau,52900,PORSCHE,911,911 Turbo,"""Ab MFK"", ""Tuning""",4,Schaltgetriebe manuell,911 Turbo,PORSCHE 911 Turbo
anthrazit mét.,Limousine,6749,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1990,Benzin,320,27.0,blau,112500,BENTLEY,TURBO,Turbo R,"""Ab MFK""",5,Automat,Turbo R,BENTLEY Turbo R
grau mét.,Kombi,2979,Zuzwil,179 g/km,Occasion,F,7.7 l/100km,5,Hinterradantrieb,7,2011,Benzin,306,271.0,beige,76500,BMW,535,535i Touring,"""Ab MFK""",5,Automat sequentiell,535i Touring,BMW 535i Touring
grau mét.,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,9,2004,Benzin,450,273.0,schwarz,31000,PORSCHE,CAYENNE,Cayenne Turbo,"""Ab MFK""",5,Automat sequentiell,Cayenne Turbo,PORSCHE Cayenne Turbo
grau mét.,Coupé,3600,Zuzwil,null,Occasion,null,15.7 l/100km,2,Allrad,5,1996,Benzin,408,275.0,schwarz,88100,PORSCHE,911,911 Turbo,null,2,Schaltgetriebe manuell,911 Turbo,PORSCHE 911 Turbo
grau mét.,Coupé,1635,Zuzwil,null,Occasion,null,null,2,null,6,1977,Benzin,120,276.0,null,41400,RENAULT,Alpine A110,Alpine A110 1600 SX,"""Ab MFK""",2,Schaltgetriebe,1600 SX,RENAULT Alpine A110 1600 SX
grau mét.,Cabriolet,3724,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2004,Benzin,245,277.0,mehrfarbig,105300,MERCEDES-BENZ,SL 350,SL 350,"""Ab MFK""",2,Automat,SL 350,MERCEDES-BENZ SL 350
grau mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1996,Benzin,226,278.0,grau,54600,LAND ROVER,RANGE ROVER,Range Rover 4.6 HSE,"""Ab MFK""",5,Automat,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE
anthrazit mét.,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Hinterradantrieb,7,1998,Benzin,300,28.0,schwarz,89500,PORSCHE,911,911 Carrera,"""Ab MFK""",4,Automat,911 Carrera,PORSCHE 911 Carrera
grau mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2009,Benzin,580,280.0,schwarz,59900,AUDI,RS6,RS6 Avant 5.0 V10 quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro
grau mét.,Cabriolet,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,6,2003,Benzin,390,282.0,schwarz,50300,MASERATI,SPYDER GT,Spyder GT,"""Ab MFK""",2,Automatik-Getriebe,Spyder GT,MASERATI Spyder GT
grau mét.,Coupé,5338,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1991,Benzin,310,285.0,grün,68800,ASTON MARTIN,Virage,Virage,"""Ab MFK""",4,Automatik-Getriebe,Virage,ASTON MARTIN Virage
grau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,4,2003,Benzin,450,287.0,schwarz,32900,AUDI,RS6,RS6 Avant quattro,"""Ab MFK"", ""Tuning""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
grau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,288.0,grau,100200,AUDI,RS6,RS6 Avant quattro,"""Ab MFK"", ""Tuning""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
grau mét.,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,1,2001,Benzin,286,289.0,grau,113000,BMW,X5,X5 4.4i,"""Ab MFK""",5,Automat sequentiell,X5 4.4i,BMW X5 4.4i
grau mét.,Coupé,5748,Zuzwil,470 g/km,Occasion,G,20.5 l/100km,2,Hinterradantrieb,2,2008,Benzin,540,290.0,schwarz,37000,FERRARI,612,612,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,612,FERRARI 612
grau mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,291.0,schwarz,36700,AUDI,RS6,RS6 Avant 5.0 V10 quattro,"""Ab MFK"", ""Tuning""",5,Automat sequentiell,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro
grau mét.,Coupé,3600,Zuzwil,339 g/km,Occasion,G,13.9 l/100km,2,Allrad,7,2000,Benzin,420,292.0,blau,69200,PORSCHE,911,911 Turbo,"""Ab MFK""",4,Automatik-Getriebe,911 Turbo,PORSCHE 911 Turbo
grau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2004,Benzin,450,297.0,schwarz,93500,AUDI,RS6,RS6 Avant quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
anthrazit,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,10,2002,Benzin,450,3.0,beige,38500,AUDI,RS6,RS6 Avant quattro,"""Ab MFK""",5,Automat sequentiell,RS6 Avant quattro,AUDI RS6 Avant quattro
anthrazit mét.,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,4,1998,Benzin,320,30.0,schwarz,48300,MERCEDES-BENZ,SL 500,SL 500,"""Ab MFK""",0,Automat,SL 500,MERCEDES-BENZ SL 500
grau mét.,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,6,1994,Benzin,320,301.0,schwarz,206000,MERCEDES-BENZ,E 500,E 500 Limited,"""Ab MFK""",4,Automat,E 500 Limited,MERCEDES-BENZ E 500 Limited
grau mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,320,303.0,schwarz,55200,MERCEDES-BENZ,SL 500,SL 500 Special Edition,"""Ab MFK""",2,Automat,SL 500 Special Edition,MERCEDES-BENZ SL 500 Special Edition
grau mét.,Coupé,5204,Zuzwil,325 g/km,Occasion,G,13.7 l/100km,2,Allrad,1,2009,Benzin,560,304.0,schwarz,24000,LAMBORGHINI,GALLARDO,Gallardo LP560-4 Coupé,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,Gallardo LP560-4 Coupé,LAMBORGHINI Gallardo LP560-4 Coupé
grau mét.,Cabriolet,3387,Zuzwil,254 g/km,Occasion,G,10.6 l/100km,2,Hinterradantrieb,2,2007,Benzin,295,305.0,schwarz,68900,PORSCHE,BOXSTER,Boxster S 3.4,"""Ab MFK""",2,Schaltgetriebe manuell,Boxster S 3.4,PORSCHE Boxster S 3.4
grau mét.,Coupé,3387,Zuzwil,290 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2001,Benzin,300,309.0,beige,135800,PORSCHE,911,911 Carrera,"""Ab MFK""",4,Automat,911 Carrera,PORSCHE 911 Carrera
anthrazit mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,11,2001,Benzin,420,31.0,schwarz,47600,PORSCHE,911,911 Turbo,"""Ab MFK"", ""Tuning""",4,Schaltgetriebe manuell,911 Turbo,PORSCHE 911 Turbo
grau mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,1999,Benzin,306,311.0,grau,32700,MERCEDES-BENZ,S 500,S 500 L,"""Ab MFK""",5,Automat,S 500 L,MERCEDES-BENZ S 500 L
grau mét.,Limousine,2494,Zuzwil,221 g/km,Occasion,null,9.2 l/100km,4,Hinterradantrieb,7,1997,Benzin,170,312.0,mehrfarbig,82500,BMW,323,323i Sport Edition,"""Ab MFK""",5,Schaltgetriebe manuell,323i Sport Edition,BMW 323i Sport Edition
grau mét.,Coupé,4663,Zuzwil,242 g/km,Occasion,G,10.1 l/100km,2,Allrad,1,2011,Benzin,435,313.0,beige,79500,MERCEDES-BENZ,CL 500,CL 500 4Matic,"""Ab MFK""",4,Automat sequentiell,CL 500 4Matic,MERCEDES-BENZ CL 500 4Matic
grau mét.,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,4,2003,Benzin,450,315.0,schwarz,127000,PORSCHE,CAYENNE,Cayenne Turbo,"""Ab MFK""",5,Automat sequentiell,Cayenne Turbo,PORSCHE Cayenne Turbo
grau mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,6,2002,Benzin,476,317.0,rot,6000,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,"""Ab MFK""",2,Automat,SL 55 AMG,MERCEDES-BENZ SL 55 AMG
anthrazit mét.,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,9,1997,Benzin,300,32.0,schwarz,125400,AUDI,A8,A8 4.2 quattro,null,5,Automat,A8 4.2 quattro,AUDI A8 4.2 quattro
grau mét.,Coupé,2884,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1927,Benzin,0,321.0,schwarz,1,FORD,null,T - Roadster,null,2,Schaltgetriebe,T - Roadster,FORD T - Roadster
grau mét.,Coupé,4266,Zuzwil,278 g/km,Vorführmodell,G,11.6 l/100km,2,Hinterradantrieb,1,2001,Benzin,279,322.0,grau,100,MERCEDES-BENZ,CLK 430,CLK 430 Elégance,"""Ab MFK""",4,Automat,CLK 430 Elégance,MERCEDES-BENZ CLK 430 Elégance
grau mét.,Coupé,3744,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,300,324.0,schwarz,91000,PORSCHE,911,911 Carrera RS Clubsport/993 GT2,"""Ab MFK""",2,Schaltgetriebe manuell,911 Carrera RS Clubsport/993 GT2,PORSCHE 911 Carrera RS Clubsport/993 GT2
grau mét.,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,3,2006,Benzin,612,326.0,schwarz,39800,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,"""Ab MFK""",5,Automat sequentiell,S 65 AMG L,MERCEDES-BENZ S 65 AMG L
grau mét.,SUV / Geländewagen,6209,Zuzwil,392 g/km,Occasion,G,16.5 l/100km,5,Allrad,3,2009,Benzin,510,327.0,schwarz,88500,MERCEDES-BENZ,ML 63 AMG,ML 63 AMG 4Matic,"""Ab MFK""",5,Automat sequentiell,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic
grau mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,4,2000,Benzin,400,329.0,rot,41500,FERRARI,F360,F360 Modena Berlinetta,"""Ab MFK""",2,Automatik-Getriebe,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta
anthrazit mét.,Coupé,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2004,Benzin,730,33.0,rot,34500,MERCEDES-BENZ,SLR,SLR 730PS,"""Ab MFK"", ""Tuning""",2,Automatik-Getriebe,730PS,MERCEDES-BENZ SLR 730PS
grau mét.,Coupé,1605,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,7,1972,Benzin,124,332.0,schwarz,34900,RENAULT,Alpine A110,Alpine A110 1600S VC,"""Ab MFK""",2,Schaltgetriebe,1600S VC,RENAULT Alpine A110 1600S VC
grau mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,8,2001,Benzin,420,334.0,schwarz,74100,PORSCHE,911,911 Turbo,"""Ab MFK""",4,Automatik-Getriebe,911 Turbo,PORSCHE 911 Turbo
grau mét.,Limousine,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,500,335.0,schwarz,73900,MERCEDES-BENZ,S-CLASS,S 55 L AMG,"""Ab MFK"", ""Tuning""",5,Automat,S 55 L AMG,MERCEDES-BENZ S 55 L AMG
grau mét.,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,343,336.0,schwarz,1600,BMW,M3,M3,"""Ab MFK""",4,Automatisiertes Schaltgetriebe,M3,BMW M3
grau mét.,Cabriolet,5204,Zuzwil,330 g/km,Occasion,G,13.8 l/100km,2,Allrad,4,2011,Benzin,560,338.0,schwarz,4900,LAMBORGHINI,GALLARDO,Gallardo LP560-4 Spyder,"""Ab MFK""",2,Automatisiertes Schaltgetriebe,Gallardo LP560-4 Spyder,LAMBORGHINI Gallardo LP560-4 Spyder
grau mét.,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1994,Benzin,364,339.0,grau,37900,DODGE,VIPER,VIPER,"""Ab MFK""",2,Schaltgetriebe,null,DODGE VIPER
anthrazit mét.,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,612,34.0,schwarz,97300,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,"""Ab MFK""",5,Automat sequentiell,S 65 AMG L,MERCEDES-BENZ S 65 AMG L
